A_re,0.356288538600,0.420850463575,0.476118424174,0.524876560021,0.568657427491,0.608404887908,0.644744826929,0.678114647080,0.708832291341,0.737136077729,0.763209135853,0.787195142535,0.809208863028,0.829343448330,0.847675628963,0.864269500385,0.879179339151,0.892451735846,0.904127236135,0.914241621005,0.922826917846,0.929912207706,0.935524276032,0.939688141720,0.942427490441,0.943765031866,0.943722795753,0.942322378501,0.939585149174,0.935532422103,0.930185601715,0.923566304088,0.915696458873,0.906598394551,0.896294909411,0.884809330263,0.872165560516,0.858388118996,0.843502170640,0.827533550058,0.810508778751,0.792455076706,0.773400368952,0.753373287601,0.732403169807,0.710520052050,0.687754661057,0.664138401696,0.639703342067,0.614482196059,0.588508303562,0.561815608545,0.534438635145,0.506412461953,0.477772694622,0.448555436932,0.418797260449,0.388535172870,0.357806585184,0.326649277729,0.295101365263,0.263201261115,0.230987640530,0.198499403263,0.165775635520,0.132855571323,0.099778553359,0.066583993398,0.033311332347
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.356288538600,-0.420850463575,-0.476118424174,-0.524876560021,-0.568657427491,-0.608404887908,-0.644744826929,-0.678114647080,-0.708832291341,-0.737136077729,-0.763209135853,-0.787195142535,-0.809208863028,-0.829343448330,-0.847675628963,-0.864269500385,-0.879179339151,-0.892451735846,-0.904127236135,-0.914241621005,-0.922826917846,-0.929912207706,-0.935524276032,-0.939688141720,-0.942427490441,-0.943765031866,-0.943722795753,-0.942322378501,-0.939585149174,-0.935532422103,-0.930185601715,-0.923566304088,-0.915696458873,-0.906598394551,-0.896294909411,-0.884809330263,-0.872165560516,-0.858388118996,-0.843502170640,-0.827533550058,-0.810508778751,-0.792455076706,-0.773400368952,-0.753373287601,-0.732403169807,-0.710520052050,-0.687754661057,-0.664138401696,-0.639703342067,-0.614482196059,-0.588508303562,-0.561815608545,-0.534438635145,-0.506412461953,-0.477772694622,-0.448555436932,-0.418797260449,-0.388535172870,-0.357806585184,-0.326649277729,-0.295101365263,-0.263201261115,-0.230987640530,-0.198499403263,-0.165775635520,-0.132855571323,-0.099778553359,-0.066583993398,-0.033311332347
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
# constraint,norm
# norm_sq,70.000000000000
# dEdt,4.603655378691
# lambda_max,4.601049706446
