A_re,0.290328155495,0.343267697407,0.388846331887,0.429357291041,0.466071598446,0.499778456769,0.531006088174,0.560127448927,0.587416625602,0.613081411249,0.637283308022,0.660150420212,0.681786099963,0.702274938674,0.721687035992,0.740081114839,0.757506841794,0.774006587027,0.789616780604,0.804368972643,0.818290672563,0.831406021085,0.843736333896,0.855300545639,0.866115575612,0.876196631349,0.885557462465,0.894210574304,0.902167408866,0.909438498885,0.916033599726,0.921961802837,0.927231633770,0.931851137217,0.935827951058,0.939169371068,0.941882407638,0.943973835640,0.945450238384,0.946318046449,0.946583572065,0.946253039603,0.945332612671,0.943828418195,0.941746567876,0.939093177289,0.935874382911,0.932096357293,0.927765322569,0.922887562487,0.917469433092,0.911517372209,0.905037907836,0.898037665537,0.890523374949,0.882501875455,0.873980121114,0.864965184900,0.855464262312,0.845484674398,0.835033870249,0.824119428988,0.812749061308,0.800930610577,0.788672053548,0.775981500700,0.762867196229,0.749337517722,0.735400975525,0.721066211825,0.706341999470,0.691237240533,0.675760964647,0.659922327107,0.643730606774,0.627195203769,0.610325636991,0.593131541446,0.575622665416,0.557808867470,0.539700113318,0.521306472527,0.502638115103,0.483705307945,0.464518411172,0.445087874347,0.425424232579,0.405538102536,0.385440178351,0.365141227446,0.344652086257,0.323983655896,0.303146897717,0.282152828831,0.261012517536,0.239737078699,0.218337669072,0.196825482560,0.175211745432,0.153507711498,0.131724657232,0.109873876870,0.087966677464,0.066014373915,0.044028283970,0.022019723209
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.290328155495,-0.343267697407,-0.388846331887,-0.429357291041,-0.466071598446,-0.499778456769,-0.531006088174,-0.560127448927,-0.587416625602,-0.613081411249,-0.637283308022,-0.660150420212,-0.681786099963,-0.702274938674,-0.721687035992,-0.740081114839,-0.757506841794,-0.774006587027,-0.789616780604,-0.804368972643,-0.818290672563,-0.831406021085,-0.843736333896,-0.855300545639,-0.866115575612,-0.876196631349,-0.885557462465,-0.894210574304,-0.902167408866,-0.909438498885,-0.916033599726,-0.921961802837,-0.927231633770,-0.931851137217,-0.935827951058,-0.939169371068,-0.941882407638,-0.943973835640,-0.945450238384,-0.946318046449,-0.946583572065,-0.946253039603,-0.945332612671,-0.943828418195,-0.941746567876,-0.939093177289,-0.935874382911,-0.932096357293,-0.927765322569,-0.922887562487,-0.917469433092,-0.911517372209,-0.905037907836,-0.898037665537,-0.890523374949,-0.882501875455,-0.873980121114,-0.864965184900,-0.855464262312,-0.845484674398,-0.835033870249,-0.824119428988,-0.812749061308,-0.800930610577,-0.788672053548,-0.775981500700,-0.762867196229,-0.749337517722,-0.735400975525,-0.721066211825,-0.706341999470,-0.691237240533,-0.675760964647,-0.659922327107,-0.643730606774,-0.627195203769,-0.610325636991,-0.593131541446,-0.575622665416,-0.557808867470,-0.539700113318,-0.521306472527,-0.502638115103,-0.483705307945,-0.464518411173,-0.445087874347,-0.425424232579,-0.405538102536,-0.385440178351,-0.365141227446,-0.344652086257,-0.323983655896,-0.303146897717,-0.282152828831,-0.261012517536,-0.239737078699,-0.218337669072,-0.196825482560,-0.175211745432,-0.153507711498,-0.131724657232,-0.109873876870,-0.087966677464,-0.066014373915,-0.044028283970,-0.022019723209
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
# constraint,norm
# norm_sq,107.000000000000
# dEdt,7.037016078857
# lambda_max,7.035287086940
