A_re,0.304484710294,0.359948935340,0.407656813509,0.450009134362,0.488335014959,0.523458597045,0.555930612771,0.586139218879,0.614369115442,0.640835689249,0.665705975190,0.689112164869,0.711160663426,0.731938364640,0.751517121178,0.769957005821,0.787308740255,0.803615536825,0.818914517589,0.833237823258,0.846613490834,0.859066156163,0.870617622136,0.881287322544,0.891092703990,0.900049542772,0.908172209689,0.915473892771,0.921966785733,0.927662248303,0.932570943314,0.936702954441,0.940067887763,0.942674959687,0.944533073329,0.945650885064,0.946036862677,0.945699336277,0.944646542967,0.942886666110,0.940427869858,0.937278329567,0.933446258574,0.928939931787,0.923767706435,0.917938040309,0.911459507761,0.904340813698,0.896590805773,0.888218484965,0.879233014688,0.869643728573,0.859460137053,0.848691932844,0.837348995426,0.825441394604,0.812979393220,0.799973449101,0.786434216269,0.772372545509,0.757799484303,0.742726276204,0.727164359673,0.711125366422,0.694621119291,0.677663629693,0.660265094655,0.642437893476,0.624194584027,0.605547898720,0.586510740157,0.567096176483,0.547317436459,0.527187904275,0.506721114109,0.485930744461,0.464830612258,0.443434666755,0.421756983247,0.399811756590,0.377613294556,0.355176011018,0.332514418999,0.309643123566,0.286576814596,0.263330259427,0.239918295387,0.216355822221,0.192657794421,0.168839213474,0.144915120019,0.120900585941,0.096810706394,0.072660591774,0.048465359632,0.024240126554
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.304484710294,-0.359948935340,-0.407656813509,-0.450009134362,-0.488335014959,-0.523458597045,-0.555930612771,-0.586139218879,-0.614369115442,-0.640835689249,-0.665705975190,-0.689112164869,-0.711160663426,-0.731938364640,-0.751517121178,-0.769957005821,-0.787308740255,-0.803615536825,-0.818914517589,-0.833237823258,-0.846613490834,-0.859066156163,-0.870617622136,-0.881287322545,-0.891092703990,-0.900049542772,-0.908172209689,-0.915473892771,-0.921966785733,-0.927662248303,-0.932570943314,-0.936702954441,-0.940067887763,-0.942674959687,-0.944533073329,-0.945650885064,-0.946036862678,-0.945699336277,-0.944646542967,-0.942886666110,-0.940427869858,-0.937278329567,-0.933446258574,-0.928939931787,-0.923767706435,-0.917938040309,-0.911459507761,-0.904340813698,-0.896590805773,-0.888218484965,-0.879233014688,-0.869643728573,-0.859460137053,-0.848691932844,-0.837348995426,-0.825441394604,-0.812979393220,-0.799973449101,-0.786434216269,-0.772372545509,-0.757799484303,-0.742726276204,-0.727164359673,-0.711125366422,-0.694621119291,-0.677663629693,-0.660265094655,-0.642437893476,-0.624194584027,-0.605547898720,-0.586510740157,-0.567096176483,-0.547317436459,-0.527187904275,-0.506721114109,-0.485930744461,-0.464830612258,-0.443434666755,-0.421756983247,-0.399811756590,-0.377613294556,-0.355176011018,-0.332514418999,-0.309643123566,-0.286576814596,-0.263330259427,-0.239918295387,-0.216355822221,-0.192657794421,-0.168839213474,-0.144915120019,-0.120900585941,-0.096810706394,-0.072660591774,-0.048465359632,-0.024240126554
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
# constraint,norm
# norm_sq,97.000000000000
# dEdt,4.567464343170
# lambda_max,4.566102604892
