A_re,0.247822879128,0.293114157238,0.332188161486,0.367010135810,0.398672110494,0.427854249370,0.455013437973,0.480473586430,0.504473820176,0.527196326756,0.548783461374,0.569348777306,0.588984425951,0.607766287417,0.625757627960,0.643011770123,0.659574082740,0.675483491101,0.690773641391,0.705473811386,0.719609631793,0.733203664184,0.746275868844,0.758843987096,0.770923856427,0.782529672291,0.793674207192,0.804368995260,0.814624488709,0.824450191245,0.833854772422,0.842846166162,0.851431656029,0.859617949365,0.867411242010,0.874817275014,0.881841384521,0.888488545791,0.894763412186,0.900670349782,0.906213468207,0.911396648180,0.916223566165,0.920697716508,0.924822431342,0.928600898543,0.932036177944,0.935131216016,0.937888859177,0.940311865879,0.942402917614,0.944164628928,0.945599556567,0.946710207826,0.947499048190,0.947968508326,0.948120990490,0.947958874405,0.947484522656,0.946700285647,0.945608506150,0.944211523497,0.942511677424,0.940511311616,0.938212776960,0.935618434542,0.932730658401,0.929551838059,0.926084380844,0.922330714029,0.918293286779,0.913974571953,0.909377067731,0.904503299116,0.899355819292,0.893937210860,0.888250086958,0.882297092272,0.876080903940,0.869604232362,0.862869821926,0.855880451634,0.848638935660,0.841148123825,0.833410902005,0.825430192463,0.817208954127,0.808750182798,0.800056911303,0.791132209595,0.781979184796,0.772600981197,0.763000780200,0.753181800227,0.743147296574,0.732900561234,0.722444922672,0.711783745567,0.700920430519,0.689858413716,0.678601166573,0.667152195337,0.655515040664,0.643693277159,0.631690512902,0.619510388931,0.607156578712,0.594632787577,0.581942752142,0.569090239698,0.556079047584,0.542913002538,0.529595960024,0.516131803546,0.502524443935,0.488777818626,0.474895890912,0.460882649184,0.446742106156,0.432478298068,0.418095283883,0.403597144465,0.388987981745,0.374271917870,0.359453094347,0.344535671167,0.329523825926,0.314421752924,0.299233662266,0.283963778946,0.268616341918,0.253195603170,0.237705826779,0.222151287958,0.206536272105,0.190865073835,0.175141996007,0.159371348753,0.143557448487,0.127704616922,0.111817180073,0.095899467261,0.079955810107,0.063990541528,0.048007994727,0.032012502179,0.016008394614
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.247822879128,-0.293114157238,-0.332188161486,-0.367010135810,-0.398672110494,-0.427854249370,-0.455013437973,-0.480473586430,-0.504473820176,-0.527196326756,-0.548783461374,-0.569348777306,-0.588984425951,-0.607766287417,-0.625757627960,-0.643011770123,-0.659574082740,-0.675483491101,-0.690773641391,-0.705473811386,-0.719609631793,-0.733203664184,-0.746275868844,-0.758843987096,-0.770923856427,-0.782529672291,-0.793674207192,-0.804368995260,-0.814624488709,-0.824450191245,-0.833854772422,-0.842846166162,-0.851431656029,-0.859617949365,-0.867411242010,-0.874817275014,-0.881841384521,-0.888488545791,-0.894763412186,-0.900670349782,-0.906213468207,-0.911396648180,-0.916223566165,-0.920697716508,-0.924822431342,-0.928600898543,-0.932036177944,-0.935131216016,-0.937888859177,-0.940311865879,-0.942402917614,-0.944164628928,-0.945599556567,-0.946710207826,-0.947499048190,-0.947968508326,-0.948120990490,-0.947958874405,-0.947484522656,-0.946700285647,-0.945608506150,-0.944211523497,-0.942511677424,-0.940511311616,-0.938212776960,-0.935618434542,-0.932730658401,-0.929551838059,-0.926084380844,-0.922330714029,-0.918293286779,-0.913974571953,-0.909377067731,-0.904503299116,-0.899355819292,-0.893937210860,-0.888250086958,-0.882297092272,-0.876080903940,-0.869604232362,-0.862869821926,-0.855880451634,-0.848638935660,-0.841148123825,-0.833410902005,-0.825430192463,-0.817208954127,-0.808750182798,-0.800056911303,-0.791132209595,-0.781979184796,-0.772600981197,-0.763000780200,-0.753181800227,-0.743147296574,-0.732900561234,-0.722444922672,-0.711783745567,-0.700920430519,-0.689858413716,-0.678601166573,-0.667152195337,-0.655515040664,-0.643693277159,-0.631690512902,-0.619510388931,-0.607156578712,-0.594632787577,-0.581942752142,-0.569090239698,-0.556079047584,-0.542913002538,-0.529595960025,-0.516131803546,-0.502524443935,-0.488777818626,-0.474895890912,-0.460882649184,-0.446742106156,-0.432478298068,-0.418095283883,-0.403597144465,-0.388987981745,-0.374271917870,-0.359453094347,-0.344535671167,-0.329523825926,-0.314421752924,-0.299233662266,-0.283963778946,-0.268616341918,-0.253195603170,-0.237705826779,-0.222151287958,-0.206536272105,-0.190865073835,-0.175141996007,-0.159371348753,-0.143557448487,-0.127704616922,-0.111817180073,-0.095899467261,-0.079955810107,-0.063990541528,-0.048007994727,-0.032012502179,-0.016008394614
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
# constraint,norm
# norm_sq,148.000000000000
# dEdt,14.540081220741
# lambda_max,14.538199789477
