A_re,0.298577809694,0.352990236145,0.399812369382,0.441400240903,0.479058836842,0.513597818405,0.545558613544,0.575323115916,0.603171668341,0.629316552814,0.653922552261,0.677120202625,0.699014678408,0.719691949600,0.739223168116,0.757667868154,0.775076349857,0.791491487026,0.806950120069,0.821484144653,0.835121373396,0.847886225722,0.859800285887,0.870882758599,0.881150844216,0.890620050141,0.899304451104,0.907216908165,0.914369254091,0.920772451135,0.926436726033,0.931371686023,0.935586419003,0.939089580335,0.941889468329,0.943994090120,0.945411219309,0.946148446543,0.946213223984,0.945612904503,0.944354776262,0.942446093273,0.939894102430,0.936706067431,0.932889289953,0.928451128387,0.923399014404,0.917740467586,0.911483108316,0.904634669115,0.897203004562,0.889196099955,0.880622078805,0.871489209292,0.861805909756,0.851580753320,0.840822471709,0.829539958328,0.817742270668,0.805438632080,0.792638432974,0.779351231474,0.765586753582,0.751354892866,0.736665709727,0.721529430249,0.705956444678,0.689957305542,0.673542725442,0.656723574521,0.639510877654,0.621915811340,0.603949700357,0.585624014149,0.566950362998,0.547940493964,0.528606286627,0.508959748632,0.489013011046,0.468778323544,0.448268049435,0.427494660521,0.406470731827,0.385208936177,0.363722038654,0.342022890933,0.320124425497,0.298039649756,0.275781640054,0.253363535600,0.230798532295,0.208099876493,0.185280858685,0.162354807111,0.139335081323,0.116235065676,0.093068162788,0.069847786942,0.046587357455,0.023300292017
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.298577809694,-0.352990236145,-0.399812369382,-0.441400240903,-0.479058836842,-0.513597818405,-0.545558613544,-0.575323115916,-0.603171668341,-0.629316552814,-0.653922552261,-0.677120202625,-0.699014678408,-0.719691949600,-0.739223168116,-0.757667868154,-0.775076349857,-0.791491487026,-0.806950120069,-0.821484144653,-0.835121373396,-0.847886225722,-0.859800285887,-0.870882758599,-0.881150844216,-0.890620050141,-0.899304451104,-0.907216908165,-0.914369254091,-0.920772451135,-0.926436726033,-0.931371686023,-0.935586419003,-0.939089580335,-0.941889468329,-0.943994090120,-0.945411219309,-0.946148446543,-0.946213223984,-0.945612904503,-0.944354776262,-0.942446093273,-0.939894102430,-0.936706067431,-0.932889289953,-0.928451128387,-0.923399014404,-0.917740467586,-0.911483108316,-0.904634669115,-0.897203004562,-0.889196099955,-0.880622078806,-0.871489209292,-0.861805909756,-0.851580753320,-0.840822471709,-0.829539958328,-0.817742270668,-0.805438632080,-0.792638432974,-0.779351231474,-0.765586753582,-0.751354892866,-0.736665709727,-0.721529430249,-0.705956444678,-0.689957305542,-0.673542725442,-0.656723574521,-0.639510877654,-0.621915811340,-0.603949700357,-0.585624014149,-0.566950362998,-0.547940493964,-0.528606286627,-0.508959748632,-0.489013011046,-0.468778323544,-0.448268049435,-0.427494660521,-0.406470731827,-0.385208936177,-0.363722038654,-0.342022890933,-0.320124425497,-0.298039649756,-0.275781640054,-0.253363535600,-0.230798532295,-0.208099876493,-0.185280858685,-0.162354807111,-0.139335081323,-0.116235065676,-0.093068162788,-0.069847786942,-0.046587357455,-0.023300292017
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
# constraint,norm
# norm_sq,101.000000000000
# dEdt,9.922622995235
# lambda_max,9.919891138436
