A_re,0.334175040444,0.394884578931,0.446976502362,0.493073547646,0.534623414874,0.572520612299,0.607360482163,0.639560744620,0.669426305431,0.697186670299,0.723018904903,0.747062425184,0.769428909079,0.790209160812,0.809477998571,0.827297818515,0.843721247673,0.858793154516,0.872552197110,0.885032032075,0.896262270594,0.906269242922,0.915076615958,0.922705896655,0.929176845731,0.934507820172,0.938716058640,0.941817920714,0.943829088455,0.944764737013,0.944639679587,0.943468490995,0.941265613275,0.938045446119,0.933822424396,0.928611084639,0.922426122046,0.915282439274,0.907195188100,0.898179804851,0.888252040368,0.877427985140,0.865724090173,0.853157184046,0.839744486579,0.825503619442,0.810452614023,0.794609916816,0.777994392546,0.760625325254,0.742522417508,0.723705787897,0.704195966953,0.684013891627,0.663180898426,0.641718715321,0.619649452503,0.596995592093,0.573779976854,0.550025798001,0.525756582157,0.500996177517,0.475768739282,0.450098714403,0.424010825702,0.397530055386,0.370681628030,0.343490993049,0.315983806694,0.288185913632,0.260123328121,0.231822214829,0.203308869319,0.174609698245,0.145751199275,0.116759940783,0.087662541332,0.058485648975,0.029255920409
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.334175040444,-0.394884578931,-0.446976502362,-0.493073547646,-0.534623414874,-0.572520612299,-0.607360482163,-0.639560744620,-0.669426305431,-0.697186670299,-0.723018904903,-0.747062425184,-0.769428909079,-0.790209160812,-0.809477998571,-0.827297818515,-0.843721247673,-0.858793154516,-0.872552197110,-0.885032032075,-0.896262270594,-0.906269242922,-0.915076615958,-0.922705896655,-0.929176845731,-0.934507820172,-0.938716058640,-0.941817920714,-0.943829088455,-0.944764737013,-0.944639679587,-0.943468490995,-0.941265613275,-0.938045446119,-0.933822424396,-0.928611084639,-0.922426122046,-0.915282439274,-0.907195188100,-0.898179804852,-0.888252040368,-0.877427985140,-0.865724090173,-0.853157184046,-0.839744486579,-0.825503619442,-0.810452614023,-0.794609916816,-0.777994392546,-0.760625325254,-0.742522417508,-0.723705787897,-0.704195966953,-0.684013891627,-0.663180898426,-0.641718715321,-0.619649452503,-0.596995592093,-0.573779976854,-0.550025798001,-0.525756582157,-0.500996177517,-0.475768739282,-0.450098714403,-0.424010825702,-0.397530055386,-0.370681628030,-0.343490993049,-0.315983806694,-0.288185913632,-0.260123328121,-0.231822214829,-0.203308869319,-0.174609698245,-0.145751199275,-0.116759940783,-0.087662541332,-0.058485648975,-0.029255920409
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
# constraint,norm
# norm_sq,80.000000000000
# dEdt,4.420970641442
# lambda_max,4.419045049678
