A_re,0.277977748231,0.328704470650,0.372408681908,0.411289020947,0.446565144995,0.478995157563,0.509087084579,0.537200116655,0.563598625509,0.588483369378,0.612010656505,0.634304699040,0.655465898448,0.675576588109,0.694705125673,0.712908879686,0.730236454687,0.746729379172,0.762423406644,0.777349532771,0.791534800748,0.805002946288,0.817774919547,0.829869311462,0.841302704991,0.852089966796,0.862244491196,0.871778405582,0.880702744451,0.889027597685,0.896762237565,0.903915228104,0.910494519586,0.916507530673,0.921961219976,0.926862148701,0.931216535634,0.935030305595,0.938309132226,0.941058475905,0.943283617405,0.944989687861,0.946181695487,0.946864549459,0.947043081283,0.946722063951,0.945906229132,0.944600282612,0.942808918178,0.940536830111,0.937788724414,0.934569328934,0.930883402448,0.926735742852,0.922131194500,0.917074654799,0.911571080111,0.905625491025,0.899242977057,0.892428700823,0.885187901721,0.877525899175,0.869448095463,0.860959978162,0.852067122244,0.842775191844,0.833089941718,0.823017218423,0.812562961235,0.801733202805,0.790534069602,0.778971782124,0.767052654913,0.754783096373,0.742169608412,0.729218785910,0.715937316028,0.702331977362,0.688409638958,0.674177259190,0.659641884503,0.644810648040,0.629690768153,0.614289546799,0.598614367837,0.582672695217,0.566472071085,0.550020113792,0.533324515814,0.516393041598,0.499233525326,0.481853868605,0.464262038088,0.446466063029,0.428474032772,0.410294094182,0.391934449019,0.373403351256,0.354709104347,0.335860058446,0.316864607579,0.297731186776,0.278468269158,0.259084362988,0.239588008689,0.219987775820,0.200292260028,0.180510079974,0.160649874218,0.140720298096,0.120730020564,0.100687721023,0.080602086130,0.060481806586,0.040335573919,0.020172077239
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.277977748231,-0.328704470650,-0.372408681908,-0.411289020947,-0.446565144995,-0.478995157563,-0.509087084579,-0.537200116655,-0.563598625509,-0.588483369378,-0.612010656505,-0.634304699040,-0.655465898448,-0.675576588109,-0.694705125673,-0.712908879686,-0.730236454687,-0.746729379172,-0.762423406644,-0.777349532771,-0.791534800748,-0.805002946288,-0.817774919547,-0.829869311462,-0.841302704991,-0.852089966796,-0.862244491196,-0.871778405582,-0.880702744451,-0.889027597685,-0.896762237565,-0.903915228104,-0.910494519586,-0.916507530673,-0.921961219976,-0.926862148701,-0.931216535634,-0.935030305595,-0.938309132226,-0.941058475905,-0.943283617405,-0.944989687861,-0.946181695487,-0.946864549459,-0.947043081283,-0.946722063951,-0.945906229132,-0.944600282612,-0.942808918178,-0.940536830111,-0.937788724414,-0.934569328934,-0.930883402448,-0.926735742852,-0.922131194500,-0.917074654799,-0.911571080111,-0.905625491025,-0.899242977057,-0.892428700823,-0.885187901721,-0.877525899175,-0.869448095463,-0.860959978162,-0.852067122244,-0.842775191844,-0.833089941718,-0.823017218423,-0.812562961235,-0.801733202805,-0.790534069602,-0.778971782124,-0.767052654913,-0.754783096373,-0.742169608412,-0.729218785910,-0.715937316028,-0.702331977362,-0.688409638958,-0.674177259190,-0.659641884503,-0.644810648040,-0.629690768153,-0.614289546799,-0.598614367837,-0.582672695217,-0.566472071085,-0.550020113792,-0.533324515814,-0.516393041598,-0.499233525326,-0.481853868605,-0.464262038088,-0.446466063029,-0.428474032772,-0.410294094182,-0.391934449019,-0.373403351256,-0.354709104347,-0.335860058446,-0.316864607579,-0.297731186776,-0.278468269158,-0.259084362988,-0.239588008689,-0.219987775820,-0.200292260028,-0.180510079974,-0.160649874218,-0.140720298096,-0.120730020564,-0.100687721023,-0.080602086130,-0.060481806586,-0.040335573919,-0.020172077239
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
# constraint,norm
# norm_sq,117.000000000000
# dEdt,6.465669563108
# lambda_max,6.464337820758
